video_path,frame_idx
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7245
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7248
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7250
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7253
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7256
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7258
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7261
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7265
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7267
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7270
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7275
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7279
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7296
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7299
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7304
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7333
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7337
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7341
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7344
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7346
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7349
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7402
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7409
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7414
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7478
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7484
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7489
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7501
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7519
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7523
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7524
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7552
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7556
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7642
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7652
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7654
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7658
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7663
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7684
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7703
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7705
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7711
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7735
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7762
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7786
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7809
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7811
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7815
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7821
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7833
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7849
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7852
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7870
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7877
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7911
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7921
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7929
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7949
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7977
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7979
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,7994
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8004
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8007
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8020
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8027
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8061
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8119
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8156
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8160
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8190
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8192
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8193
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8194
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8196
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8198
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8201
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8206
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8209
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8212
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8216
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8222
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8227
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8229
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8234
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8239
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8241
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8253
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8256
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8270
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8275
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8280
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8291
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8294
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8309
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8312
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8314
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8328
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8331
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8335
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8348
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8351
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8354
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8358
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8361
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8364
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8365
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8366
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8380
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8383
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8389
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8421
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8428
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8434
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8438
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8441
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8443
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8445
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8477
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8483
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8504
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8507
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8512
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8516
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8518
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8548
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8552
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8561
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8564
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8566
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8570
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8572
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8575
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8577
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8580
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8594
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8600
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8604
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8614
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8615
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8637
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8647
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8649
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8684
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8709
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8713
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8729
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8744
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8747
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8750
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8754
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8757
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8759
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8761
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8769
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8848
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8852
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,8998
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9005
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9051
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9066
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9069
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9073
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9086
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9089
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9122
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9128
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9132
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9139
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9151
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9181
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9183
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9185
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9195
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9198
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9201
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9203
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9206
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9214
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9247
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9251
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9275
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9281
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9283
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9305
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9309
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9367
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9384
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9388
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9389
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9392
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9405
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9407
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9414
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9436
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9490
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9569
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9584
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9589
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9591
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9601
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9634
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9639
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9650
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9689
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9734
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9749
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9760
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9763
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9766
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9877
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,9937
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10009
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10028
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10060
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10065
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10101
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10105
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10110
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10121
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10137
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10157
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10194
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10198
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10221
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10242
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10265
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10268
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10277
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10279
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10285
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10316
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10324
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10343
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10373
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10398
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10406
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10417
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10422
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10429
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10432
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10436
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10437
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10438
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10439
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10441
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10443
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10444
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10445
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10446
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10448
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10451
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10452
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10453
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10455
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10456
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10459
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10461
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10463
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10465
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10468
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10470
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10472
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10475
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10479
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10483
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10485
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10487
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10489
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10491
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10494
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10498
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10503
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10508
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10512
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10516
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10521
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10531
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10537
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10542
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10548
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10559
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10561
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10570
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10606
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10610
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10634
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10637
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10660
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10718
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10722
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10725
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10730
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10735
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10740
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10745
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10746
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10840
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10880
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10896
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10898
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10899
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10901
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10903
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10905
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10907
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10910
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10914
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10918
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10921
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10927
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10934
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10937
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10940
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10943
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10945
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10948
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,10951
